id,account,type,amount,atm_id
7849,395438,BALANCE_CHECK,4000,10002
7850,587932,RETRIEVAL,-350,10001
7851,517927,SERVICE_PAY,-150,10008
7852,730873,SERVICE_PAY,-250,10004
7853,182500,SERVICE_PAY,-200,10010
7854,942111,DEPOSIT,1000,10012
7855,517927,BALANCE_CHECK,500,10007
7856,682067,BALANCE_CHECK,1500,10013
7857,591132,DEPOSIT,400,10004
7858,629384,RETRIEVAL,-50,10014
7859,973810,RETRIEVAL,-350,10001
7860,582753,RETRIEVAL,-350,10006
7861,129049,RETRIEVAL,-350,10004
7862,284064,DEPOSIT,100,10004
7863,838688,RETRIEVAL,-350,10012
7864,847700,BALANCE_CHECK,500,10000
7865,802009,DEPOSIT,600,10006
7866,423064,DEPOSIT,1000,10000
7867,952297,DEPOSIT,300,10005
7868,383634,SERVICE_PAY,-50,10008
7869,402189,RETRIEVAL,-350,10014
7870,839015,SERVICE_PAY,-200,10014
7871,770212,SERVICE_PAY,-50,10013
7872,398896,SERVICE_PAY,-100,10001
7873,357229,RETRIEVAL,-450,10001
7874,828086,DEPOSIT,1000,10005
7875,839015,SERVICE_PAY,-200,10002
7876,808797,BALANCE_CHECK,1000,10005
7877,791402,RETRIEVAL,-50,10003
7878,948294,BALANCE_CHECK,1500,10009
7879,808797,SERVICE_PAY,-250,10000
7880,790232,SERVICE_PAY,-200,10010
7881,133521,BALANCE_CHECK,4000,10003
7882,412892,SERVICE_PAY,-450,10014
7883,589589,DEPOSIT,800,10009
7884,294790,SERVICE_PAY,-450,10013
7885,412892,BALANCE_CHECK,3500,10007
7886,668826,DEPOSIT,200,10014
7887,297512,DEPOSIT,700,10006
7888,589589,DEPOSIT,600,10012
7889,218323,RETRIEVAL,-300,10006
7890,692833,DEPOSIT,400,10015
7891,901185,SERVICE_PAY,-400,10015
7892,855346,RETRIEVAL,-200,10005
7893,116647,RETRIEVAL,-250,10015
7894,958114,DEPOSIT,200,10003
7895,730873,SERVICE_PAY,-500,10003
7896,301940,DEPOSIT,200,10008
7897,394760,RETRIEVAL,-50,10002
7898,596938,RETRIEVAL,-350,10002
7899,332784,BALANCE_CHECK,2500,10012
7900,577157,BALANCE_CHECK,1500,10009
7901,556524,BALANCE_CHECK,2000,10014
7902,708611,SERVICE_PAY,-200,10002
7903,443562,SERVICE_PAY,-350,10003
7904,129049,SERVICE_PAY,-400,10005
7905,214694,DEPOSIT,500,10001
7906,770212,DEPOSIT,1000,10011
7907,215204,BALANCE_CHECK,2500,10002
7908,946596,DEPOSIT,800,10003
7909,920781,SERVICE_PAY,-500,10010
7910,218323,RETRIEVAL,-350,10011
7911,790232,SERVICE_PAY,-50,10003
7912,802009,DEPOSIT,100,10003
7913,951743,DEPOSIT,900,10008
7914,218323,SERVICE_PAY,-250,10012
7915,403774,RETRIEVAL,-150,10012
7916,678713,BALANCE_CHECK,1000,10007
7917,952297,DEPOSIT,200,10014
7918,839015,DEPOSIT,200,10002
7919,394760,RETRIEVAL,-200,10015
7920,790232,DEPOSIT,300,10010
7921,252817,RETRIEVAL,-250,10006
7922,958114,BALANCE_CHECK,1500,10000
7923,297512,SERVICE_PAY,-50,10003
7924,951743,DEPOSIT,700,10014
7925,252817,BALANCE_CHECK,3000,10007
7926,577157,RETRIEVAL,-200,10014
7927,816398,DEPOSIT,400,10000
7928,847700,BALANCE_CHECK,1500,10007
7929,262204,BALANCE_CHECK,1500,10014
7930,582753,BALANCE_CHECK,500,10002
7931,907589,RETRIEVAL,-450,10011
7932,443562,BALANCE_CHECK,500,10003
7933,961635,DEPOSIT,1000,10001
7934,920781,SERVICE_PAY,-200,10000
7935,693293,BALANCE_CHECK,500,10006
7936,961635,RETRIEVAL,-50,10010
7937,948294,RETRIEVAL,-350,10010
7938,901185,RETRIEVAL,-50,10009
7939,958114,DEPOSIT,100,10006
7940,802009,SERVICE_PAY,-450,10011
7941,958114,BALANCE_CHECK,500,10001
7942,808797,SERVICE_PAY,-450,10007
7943,368908,SERVICE_PAY,-350,10012
7944,423064,BALANCE_CHECK,3500,10000
7945,301940,DEPOSIT,300,10000
7946,790232,RETRIEVAL,-150,10006
7947,832307,RETRIEVAL,-350,10010
7948,913099,SERVICE_PAY,-50,10004
7949,435486,DEPOSIT,900,10008
7950,901185,DEPOSIT,400,10015
7951,218323,DEPOSIT,800,10002
7952,368908,BALANCE_CHECK,1500,10000
7953,435486,DEPOSIT,200,10010
7954,383634,SERVICE_PAY,-400,10001
7955,554380,DEPOSIT,500,10007
7956,946596,DEPOSIT,600,10014
7957,743517,BALANCE_CHECK,500,10005
7958,394760,SERVICE_PAY,-350,10001
7959,672050,RETRIEVAL,-250,10007
7960,754991,BALANCE_CHECK,4500,10005
7961,912189,DEPOSIT,600,10010
7962,332784,DEPOSIT,500,10009
7963,907589,RETRIEVAL,-50,10005
7964,730873,SERVICE_PAY,-350,10010
7965,274972,DEPOSIT,200,10001
7966,262204,DEPOSIT,600,10004
7967,587932,BALANCE_CHECK,4500,10003
7968,708611,SERVICE_PAY,-100,10015
7969,423064,DEPOSIT,800,10012
7970,770212,RETRIEVAL,-200,10012
7971,828086,SERVICE_PAY,-350,10002
7972,734731,BALANCE_CHECK,1000,10007
7973,791402,BALANCE_CHECK,1500,10015
7974,435486,DEPOSIT,400,10011
7975,942111,DEPOSIT,200,10011
7976,678713,BALANCE_CHECK,1000,10007
7977,629384,SERVICE_PAY,-50,10011
7978,284064,BALANCE_CHECK,1500,10001
7979,398896,DEPOSIT,200,10004
7980,832617,DEPOSIT,400,10008
7981,419101,DEPOSIT,600,10003
7982,693293,DEPOSIT,400,10006
7983,402189,RETRIEVAL,-250,10005
7984,628053,BALANCE_CHECK,5000,10009
7985,298799,DEPOSIT,200,10009
7986,129049,SERVICE_PAY,-250,10005
7987,596938,SERVICE_PAY,-100,10003
7988,128682,RETRIEVAL,-500,10000
7989,398896,SERVICE_PAY,-50,10009
7990,847700,BALANCE_CHECK,2500,10009
7991,692833,SERVICE_PAY,-500,10001
7992,961635,BALANCE_CHECK,2500,10013
7993,274972,SERVICE_PAY,-150,10006
7994,438446,BALANCE_CHECK,2500,10000
7995,724465,RETRIEVAL,-250,10011
7996,770212,BALANCE_CHECK,4000,10002
7997,297512,SERVICE_PAY,-50,10011
7998,596938,RETRIEVAL,-300,10012
7999,692833,DEPOSIT,600,10000
8000,226770,RETRIEVAL,-150,10013
8001,182500,BALANCE_CHECK,5000,10007
8002,958114,RETRIEVAL,-450,10001
8003,332784,DEPOSIT,900,10001
8004,589589,SERVICE_PAY,-500,10015
8005,952297,BALANCE_CHECK,500,10008
8006,832617,DEPOSIT,800,10006
8007,629384,BALANCE_CHECK,3000,10000
8008,226770,SERVICE_PAY,-50,10007
8009,816398,BALANCE_CHECK,2000,10004
8010,226770,RETRIEVAL,-450,10015
8011,252817,SERVICE_PAY,-300,10009
8012,790232,BALANCE_CHECK,2500,10005
8013,847700,RETRIEVAL,-350,10005
8014,755454,RETRIEVAL,-200,10011
8015,125077,SERVICE_PAY,-400,10006
8016,443562,BALANCE_CHECK,5000,10001
8017,838688,DEPOSIT,300,10010
8018,443562,RETRIEVAL,-300,10008
8019,730873,SERVICE_PAY,-300,10002
8020,958114,DEPOSIT,100,10010
8021,668826,RETRIEVAL,-50,10009
8022,755454,RETRIEVAL,-250,10012
8023,755454,BALANCE_CHECK,2000,10015
8024,182500,DEPOSIT,400,10010
8025,791402,RETRIEVAL,-150,10006
8026,708611,BALANCE_CHECK,500,10015
8027,811329,DEPOSIT,900,10013
8028,628053,RETRIEVAL,-100,10011
8029,262204,RETRIEVAL,-350,10009
8030,443562,SERVICE_PAY,-100,10009
8031,371086,RETRIEVAL,-200,10012
8032,301940,DEPOSIT,1000,10004
8033,413828,DEPOSIT,600,10008
8034,517927,DEPOSIT,200,10013
8035,682067,DEPOSIT,100,10000
8036,435486,RETRIEVAL,-350,10010
8037,847700,RETRIEVAL,-50,10004
8038,942111,BALANCE_CHECK,1500,10011
8039,591132,RETRIEVAL,-200,10008
8040,453604,SERVICE_PAY,-300,10007
8041,839647,BALANCE_CHECK,2500,10004
8042,912189,DEPOSIT,300,10008
8043,790232,BALANCE_CHECK,4500,10005
8044,755454,DEPOSIT,500,10001
8045,956433,DEPOSIT,900,10015
8046,838688,RETRIEVAL,-150,10000
8047,443562,RETRIEVAL,-400,10015
8048,215204,SERVICE_PAY,-300,10000
8049,371086,DEPOSIT,600,10005
8050,682067,DEPOSIT,300,10004
8051,942111,RETRIEVAL,-150,10007
8052,353550,BALANCE_CHECK,2000,10003
8053,693293,SERVICE_PAY,-450,10014
8054,942111,RETRIEVAL,-200,10003
8055,791402,SERVICE_PAY,-200,10015
8056,284064,DEPOSIT,400,10007
8057,839015,SERVICE_PAY,-200,10006
8058,395438,DEPOSIT,900,10000
8059,403774,SERVICE_PAY,-450,10009
8060,816398,RETRIEVAL,-250,10013
8061,855346,SERVICE_PAY,-50,10010
8062,353550,DEPOSIT,300,10013
8063,734731,DEPOSIT,800,10012
8064,419101,RETRIEVAL,-200,10007
8065,637833,RETRIEVAL,-250,10001
8066,281101,RETRIEVAL,-150,10009
8067,284064,SERVICE_PAY,-450,10008
8068,693293,RETRIEVAL,-200,10007
8069,429023,SERVICE_PAY,-400,10010
8070,724465,DEPOSIT,400,10009
8071,944947,RETRIEVAL,-500,10001
8072,125077,RETRIEVAL,-350,10009
8073,755454,SERVICE_PAY,-50,10006
8074,944947,DEPOSIT,1000,10003
8075,582753,BALANCE_CHECK,4000,10013
8076,961635,RETRIEVAL,-300,10003
8077,724465,DEPOSIT,1000,10008
8078,958114,RETRIEVAL,-350,10012
8079,790232,RETRIEVAL,-250,10004
8080,668826,DEPOSIT,300,10000
8081,423064,BALANCE_CHECK,1500,10005
8082,125077,DEPOSIT,600,10005
8083,402189,SERVICE_PAY,-250,10006
8084,790232,BALANCE_CHECK,500,10003
8085,262204,SERVICE_PAY,-250,10006
8086,353550,DEPOSIT,800,10007
8087,371086,BALANCE_CHECK,500,10005
8088,942111,DEPOSIT,300,10005
8089,816398,RETRIEVAL,-50,10005
8090,639253,SERVICE_PAY,-350,10004
8091,128682,BALANCE_CHECK,500,10003
8092,128682,RETRIEVAL,-450,10002
8093,920781,DEPOSIT,700,10005
8094,214694,BALANCE_CHECK,4000,10015
8095,693293,BALANCE_CHECK,3500,10006
8096,682067,RETRIEVAL,-100,10014
8097,582753,BALANCE_CHECK,1500,10011
8098,226770,BALANCE_CHECK,3500,10002
8099,577157,DEPOSIT,300,10012
8100,754991,RETRIEVAL,-200,10001
8101,412892,BALANCE_CHECK,3000,10001
8102,855346,SERVICE_PAY,-350,10011
8103,403774,RETRIEVAL,-350,10006
8104,755454,SERVICE_PAY,-300,10005
8105,556524,DEPOSIT,600,10015
8106,577157,RETRIEVAL,-400,10004
8107,816398,RETRIEVAL,-150,10011
8108,412892,BALANCE_CHECK,2000,10013
8109,672050,DEPOSIT,300,10001
8110,730873,DEPOSIT,700,10010
8111,214694,BALANCE_CHECK,3000,10007
8112,587932,SERVICE_PAY,-300,10005
8113,637833,DEPOSIT,300,10013
8114,413828,DEPOSIT,200,10011
8115,443562,SERVICE_PAY,-150,10004
8116,639253,SERVICE_PAY,-200,10002
8117,517927,RETRIEVAL,-200,10000
8118,973810,BALANCE_CHECK,2000,10002
8119,907589,DEPOSIT,800,10000
8120,682067,SERVICE_PAY,-50,10009
8121,959228,DEPOSIT,1000,10002
8122,353550,SERVICE_PAY,-100,10006
8123,802009,DEPOSIT,200,10013
8124,682067,RETRIEVAL,-500,10007
8125,297512,RETRIEVAL,-400,10012
8126,577157,DEPOSIT,200,10002
8127,944947,SERVICE_PAY,-200,10009
8128,583825,BALANCE_CHECK,4500,10009
8129,946596,BALANCE_CHECK,2500,10006
8130,419101,DEPOSIT,100,10001
8131,956433,DEPOSIT,600,10014
8132,453604,BALANCE_CHECK,1500,10001
8133,811329,SERVICE_PAY,-100,10011
8134,332784,SERVICE_PAY,-350,10003
8135,754991,DEPOSIT,900,10012
8136,668826,RETRIEVAL,-100,10001
8137,577157,DEPOSIT,300,10004
8138,423064,SERVICE_PAY,-500,10004
8139,415449,DEPOSIT,600,10002
8140,517927,DEPOSIT,500,10001
8141,682067,DEPOSIT,100,10003
8142,901185,SERVICE_PAY,-50,10008
8143,128682,RETRIEVAL,-250,10005
8144,577157,DEPOSIT,800,10014
8145,811329,DEPOSIT,800,10010
8146,129049,SERVICE_PAY,-350,10006
8147,901185,RETRIEVAL,-500,10010
8148,839015,RETRIEVAL,-350,10008
8149,182500,DEPOSIT,900,10004
8150,708611,RETRIEVAL,-450,10011
8151,125077,SERVICE_PAY,-500,10000
8152,591132,DEPOSIT,600,10003
8153,839647,SERVICE_PAY,-150,10005
8154,832617,BALANCE_CHECK,4500,10014
8155,419101,RETRIEVAL,-150,10002
8156,920781,RETRIEVAL,-50,10012
8157,942111,BALANCE_CHECK,2000,10012
8158,116647,RETRIEVAL,-300,10013
8159,724465,SERVICE_PAY,-100,10012
8160,294790,SERVICE_PAY,-350,10011
8161,958114,DEPOSIT,600,10012
8162,951743,SERVICE_PAY,-450,10011
8163,708611,SERVICE_PAY,-350,10004
8164,215204,RETRIEVAL,-250,10015
8165,262204,SERVICE_PAY,-200,10000
8166,913099,RETRIEVAL,-300,10013
8167,402189,RETRIEVAL,-400,10011
8168,912189,DEPOSIT,400,10004
8169,402189,SERVICE_PAY,-100,10012
8170,435486,BALANCE_CHECK,4500,10010
8171,948294,DEPOSIT,800,10007
8172,589589,RETRIEVAL,-350,10005
8173,637833,RETRIEVAL,-150,10013
8174,672050,BALANCE_CHECK,3000,10008
8175,403774,SERVICE_PAY,-300,10012
8176,802009,DEPOSIT,200,10014
8177,790232,BALANCE_CHECK,4000,10009
8178,554380,DEPOSIT,500,10014
8179,274972,BALANCE_CHECK,5000,10002
8180,554380,BALANCE_CHECK,1000,10007
8181,628053,DEPOSIT,200,10001
8182,692833,BALANCE_CHECK,1500,10000
8183,591132,RETRIEVAL,-100,10002
8184,383634,BALANCE_CHECK,500,10007
8185,368908,SERVICE_PAY,-150,10007
8186,692833,BALANCE_CHECK,2500,10005
8187,274972,RETRIEVAL,-300,10001
8188,961635,SERVICE_PAY,-500,10009
8189,577157,BALANCE_CHECK,1500,10014
8190,453604,RETRIEVAL,-400,10012
8191,808797,BALANCE_CHECK,3000,10006
8192,298799,RETRIEVAL,-300,10005
8193,832617,BALANCE_CHECK,500,10003
8194,218323,RETRIEVAL,-250,10005
8195,692833,DEPOSIT,900,10007
8196,284064,DEPOSIT,200,10002
8197,281101,SERVICE_PAY,-450,10005
8198,672050,SERVICE_PAY,-250,10000
8199,802009,RETRIEVAL,-100,10009
8200,847700,SERVICE_PAY,-200,10013
8201,839015,DEPOSIT,500,10013
8202,832617,DEPOSIT,1000,10015
8203,582753,RETRIEVAL,-300,10003
8204,730873,BALANCE_CHECK,4000,10010
8205,582753,SERVICE_PAY,-450,10013
8206,394760,RETRIEVAL,-500,10008
8207,961635,DEPOSIT,300,10001
8208,734731,BALANCE_CHECK,2500,10005
8209,419101,RETRIEVAL,-450,10015
8210,637833,DEPOSIT,500,10008
8211,754991,RETRIEVAL,-150,10007
8212,754991,RETRIEVAL,-450,10004
8213,901185,BALANCE_CHECK,4000,10012
8214,832307,BALANCE_CHECK,1000,10011
8215,832307,DEPOSIT,800,10013
8216,802009,RETRIEVAL,-500,10013
8217,672050,DEPOSIT,200,10007
8218,682067,SERVICE_PAY,-200,10004
8219,891581,DEPOSIT,1000,10008
8220,403774,SERVICE_PAY,-250,10010
8221,577157,RETRIEVAL,-250,10006
8222,226770,BALANCE_CHECK,1500,10011
8223,891581,RETRIEVAL,-50,10015
8224,678713,RETRIEVAL,-450,10006
8225,791402,RETRIEVAL,-500,10015
8226,398896,DEPOSIT,700,10009
8227,692833,SERVICE_PAY,-300,10008
8228,832617,RETRIEVAL,-450,10010
8229,371086,SERVICE_PAY,-250,10005
8230,811329,SERVICE_PAY,-450,10007
8231,443562,DEPOSIT,400,10010
8232,577157,SERVICE_PAY,-450,10008
8233,959228,BALANCE_CHECK,1000,10011
8234,591132,SERVICE_PAY,-150,10011
8235,419101,DEPOSIT,1000,10005
8236,639253,SERVICE_PAY,-450,10008
8237,281101,BALANCE_CHECK,1000,10001
8238,226770,RETRIEVAL,-250,10000
8239,952297,RETRIEVAL,-250,10014
8240,672050,DEPOSIT,500,10015
8241,754991,RETRIEVAL,-200,10003
8242,415449,DEPOSIT,700,10011
8243,383634,RETRIEVAL,-150,10009
8244,297512,SERVICE_PAY,-200,10000
8245,961635,BALANCE_CHECK,1500,10013
8246,453604,BALANCE_CHECK,2500,10009
8247,839647,SERVICE_PAY,-100,10002
8248,412892,SERVICE_PAY,-450,10009
8249,252817,SERVICE_PAY,-500,10008
8250,556524,SERVICE_PAY,-150,10015
8251,583825,RETRIEVAL,-300,10001
8252,942111,BALANCE_CHECK,3000,10000
8253,956433,DEPOSIT,600,10003
8254,770212,SERVICE_PAY,-300,10007
8255,637833,DEPOSIT,400,10013
8256,891581,BALANCE_CHECK,2500,10013
8257,839647,SERVICE_PAY,-450,10012
8258,755454,DEPOSIT,1000,10014
8259,847700,SERVICE_PAY,-400,10008
8260,281101,BALANCE_CHECK,1000,10004
8261,214694,DEPOSIT,1000,10006
8262,682067,BALANCE_CHECK,1000,10014
8263,587932,SERVICE_PAY,-300,10003
8264,956433,RETRIEVAL,-350,10007
8265,770212,RETRIEVAL,-100,10001
8266,790232,DEPOSIT,800,10015
8267,129049,SERVICE_PAY,-250,10004
8268,368908,SERVICE_PAY,-50,10015
8269,708611,DEPOSIT,600,10015
8270,423064,DEPOSIT,600,10001
8271,591132,SERVICE_PAY,-300,10011
8272,629384,RETRIEVAL,-300,10000
8273,628053,RETRIEVAL,-50,10009
8274,956433,SERVICE_PAY,-300,10011
8275,591132,BALANCE_CHECK,500,10010
8276,394760,BALANCE_CHECK,4000,10001
8277,226770,BALANCE_CHECK,500,10005
8278,582753,SERVICE_PAY,-100,10001
8279,583825,SERVICE_PAY,-200,10002
8280,226770,RETRIEVAL,-450,10013
8281,383634,BALANCE_CHECK,4000,10010
8282,839015,BALANCE_CHECK,1000,10013
8283,395438,SERVICE_PAY,-100,10007
8284,832617,DEPOSIT,500,10013
8285,554380,RETRIEVAL,-450,10014
8286,438446,RETRIEVAL,-300,10012
8287,855346,SERVICE_PAY,-50,10006
8288,215204,BALANCE_CHECK,1000,10011
8289,582753,SERVICE_PAY,-400,10003
8290,284064,BALANCE_CHECK,3500,10013
8291,639253,DEPOSIT,500,10004
8292,517927,BALANCE_CHECK,5000,10015
8293,791402,BALANCE_CHECK,1500,10015
8294,415449,RETRIEVAL,-500,10008
8295,816398,RETRIEVAL,-350,10010
8296,912189,RETRIEVAL,-150,10003
8297,395438,DEPOSIT,1000,10004
8298,973810,DEPOSIT,200,10003
8299,855346,BALANCE_CHECK,2500,10014
8300,284064,SERVICE_PAY,-450,10006
8301,828086,BALANCE_CHECK,1500,10005
8302,961635,RETRIEVAL,-300,10005
8303,724465,RETRIEVAL,-250,10001
8304,395438,SERVICE_PAY,-150,10012
8305,182500,RETRIEVAL,-450,10015
8306,907589,DEPOSIT,500,10015
8307,554380,SERVICE_PAY,-250,10005
8308,952297,DEPOSIT,700,10012
8309,582753,BALANCE_CHECK,1000,10015
8310,395438,DEPOSIT,100,10015
8311,284064,BALANCE_CHECK,4500,10002
8312,958114,SERVICE_PAY,-300,10015
8313,368908,SERVICE_PAY,-500,10005
8314,438446,RETRIEVAL,-100,10011
8315,435486,SERVICE_PAY,-350,10010
8316,828086,DEPOSIT,500,10008
8317,125077,SERVICE_PAY,-300,10014
8318,724465,RETRIEVAL,-150,10009
8319,125077,BALANCE_CHECK,500,10002
8320,770212,BALANCE_CHECK,1000,10011
8321,125077,SERVICE_PAY,-350,10012
8322,802009,BALANCE_CHECK,5000,10013
8323,682067,BALANCE_CHECK,1000,10012
8324,951743,BALANCE_CHECK,2500,10009
8325,301940,DEPOSIT,1000,10011
8326,920781,RETRIEVAL,-200,10005
8327,692833,BALANCE_CHECK,5000,10014
8328,262204,RETRIEVAL,-450,10005
8329,554380,SERVICE_PAY,-200,10000
8330,770212,RETRIEVAL,-250,10002
8331,920781,SERVICE_PAY,-100,10008
8332,791402,RETRIEVAL,-100,10013
8333,791402,SERVICE_PAY,-400,10005
8334,952297,DEPOSIT,900,10011
8335,554380,RETRIEVAL,-150,10015
8336,294790,RETRIEVAL,-200,10000
8337,298799,BALANCE_CHECK,4500,10015
8338,182500,BALANCE_CHECK,1500,10010
8339,394760,DEPOSIT,800,10007
8340,398896,DEPOSIT,500,10005
8341,262204,RETRIEVAL,-500,10000
8342,920781,SERVICE_PAY,-100,10010
8343,116647,BALANCE_CHECK,1500,10004
8344,438446,SERVICE_PAY,-450,10010
8345,587932,SERVICE_PAY,-400,10012
8346,639253,RETRIEVAL,-500,10003
8347,839647,BALANCE_CHECK,500,10000
8348,816398,RETRIEVAL,-450,10009
8349,517927,RETRIEVAL,-250,10012
8350,215204,BALANCE_CHECK,3000,10003
8351,332784,SERVICE_PAY,-50,10014
8352,791402,SERVICE_PAY,-400,10013
8353,413828,RETRIEVAL,-400,10013
8354,443562,SERVICE_PAY,-400,10013
8355,828086,DEPOSIT,900,10013
8356,517927,BALANCE_CHECK,1500,10005
8357,839015,BALANCE_CHECK,2500,10009
8358,755454,RETRIEVAL,-50,10008
8359,754991,SERVICE_PAY,-500,10006
8360,419101,RETRIEVAL,-350,10010
8361,274972,SERVICE_PAY,-350,10000
8362,435486,BALANCE_CHECK,5000,10008
8363,415449,BALANCE_CHECK,1500,10000
8364,730873,BALANCE_CHECK,3000,10002
8365,951743,DEPOSIT,800,10015
8366,403774,BALANCE_CHECK,3500,10001
8367,226770,RETRIEVAL,-50,10001
8368,435486,SERVICE_PAY,-150,10009
8369,294790,DEPOSIT,200,10013
8370,891581,SERVICE_PAY,-100,10000
8371,226770,DEPOSIT,900,10010
8372,371086,RETRIEVAL,-50,10011
8373,948294,SERVICE_PAY,-250,10007
8374,297512,SERVICE_PAY,-400,10011
8375,129049,DEPOSIT,200,10014
8376,582753,BALANCE_CHECK,4000,10007
8377,129049,RETRIEVAL,-350,10005
8378,678713,SERVICE_PAY,-250,10004
8379,743517,SERVICE_PAY,-150,10015
8380,357229,DEPOSIT,200,10000
8381,946596,DEPOSIT,700,10005
8382,948294,BALANCE_CHECK,1500,10005
8383,946596,RETRIEVAL,-300,10002
8384,913099,RETRIEVAL,-400,10014
8385,182500,DEPOSIT,1000,10011
8386,116647,BALANCE_CHECK,3500,10012
8387,838688,DEPOSIT,200,10001
8388,948294,BALANCE_CHECK,2500,10000
8389,591132,RETRIEVAL,-150,10011
8390,951743,RETRIEVAL,-450,10002
8391,672050,RETRIEVAL,-50,10002
8392,838688,SERVICE_PAY,-150,10002
8393,948294,SERVICE_PAY,-50,10013
8394,832617,DEPOSIT,1000,10001
8395,838688,SERVICE_PAY,-250,10009
8396,743517,RETRIEVAL,-300,10009
8397,226770,RETRIEVAL,-500,10000
8398,832617,SERVICE_PAY,-50,10001
8399,678713,DEPOSIT,500,10004
8400,913099,DEPOSIT,300,10010
8401,959228,RETRIEVAL,-50,10007
8402,920781,BALANCE_CHECK,500,10001
8403,743517,RETRIEVAL,-100,10012
8404,582753,RETRIEVAL,-250,10007
8405,973810,BALANCE_CHECK,4000,10006
8406,692833,BALANCE_CHECK,4000,10003
8407,281101,DEPOSIT,700,10004
8408,811329,SERVICE_PAY,-300,10006
8409,730873,RETRIEVAL,-400,10002
8410,730873,RETRIEVAL,-400,10005
8411,429023,DEPOSIT,600,10015
8412,182500,BALANCE_CHECK,4500,10015
8413,353550,BALANCE_CHECK,1500,10013
8414,743517,SERVICE_PAY,-500,10009
8415,956433,DEPOSIT,700,10015
8416,182500,DEPOSIT,900,10003
8417,948294,BALANCE_CHECK,2500,10013
8418,628053,BALANCE_CHECK,1500,10007
8419,297512,BALANCE_CHECK,2000,10011
8420,281101,BALANCE_CHECK,5000,10002
8421,838688,DEPOSIT,300,10004
8422,116647,BALANCE_CHECK,1500,10003
8423,589589,RETRIEVAL,-350,10008
8424,891581,BALANCE_CHECK,4000,10007
8425,582753,BALANCE_CHECK,500,10001
8426,423064,SERVICE_PAY,-100,10014
8427,517927,RETRIEVAL,-200,10000
8428,125077,BALANCE_CHECK,3000,10002
8429,412892,BALANCE_CHECK,4500,10006
8430,274972,BALANCE_CHECK,3500,10007
8431,920781,RETRIEVAL,-350,10001
8432,839015,DEPOSIT,500,10007
8433,907589,SERVICE_PAY,-300,10008
8434,129049,DEPOSIT,400,10014
8435,847700,SERVICE_PAY,-450,10000
8436,252817,RETRIEVAL,-50,10002
8437,589589,BALANCE_CHECK,1000,10014
8438,281101,RETRIEVAL,-500,10013
8439,371086,RETRIEVAL,-300,10009
8440,730873,DEPOSIT,600,10003
8441,583825,BALANCE_CHECK,1000,10010
8442,274972,BALANCE_CHECK,2000,10013
8443,628053,BALANCE_CHECK,500,10000
8444,811329,RETRIEVAL,-200,10012
8445,419101,RETRIEVAL,-450,10014
8446,802009,RETRIEVAL,-400,10005
8447,755454,SERVICE_PAY,-100,10015
8448,284064,SERVICE_PAY,-450,10011
8449,637833,RETRIEVAL,-500,10003
8450,839647,BALANCE_CHECK,4000,10008
8451,582753,RETRIEVAL,-450,10012
8452,128682,BALANCE_CHECK,5000,10005
8453,832307,BALANCE_CHECK,2500,10007
8454,973810,SERVICE_PAY,-400,10002
8455,808797,BALANCE_CHECK,500,10006
8456,412892,BALANCE_CHECK,2500,10012
8457,438446,DEPOSIT,1000,10005
8458,133521,BALANCE_CHECK,5000,10006
8459,281101,RETRIEVAL,-100,10013
8460,912189,BALANCE_CHECK,5000,10013
8461,907589,RETRIEVAL,-100,10006
8462,847700,DEPOSIT,200,10011
8463,394760,BALANCE_CHECK,1500,10010
8464,423064,DEPOSIT,200,10002
8465,435486,RETRIEVAL,-300,10005
8466,682067,RETRIEVAL,-200,10004
8467,226770,SERVICE_PAY,-500,10014
8468,946596,RETRIEVAL,-100,10008
8469,297512,BALANCE_CHECK,1000,10002
8470,368908,RETRIEVAL,-200,10000
8471,274972,BALANCE_CHECK,4000,10001
8472,944947,BALANCE_CHECK,4000,10000
8473,429023,SERVICE_PAY,-100,10007
8474,415449,DEPOSIT,100,10013
8475,755454,BALANCE_CHECK,3000,10002
8476,948294,RETRIEVAL,-50,10012
8477,855346,BALANCE_CHECK,3000,10004
8478,415449,SERVICE_PAY,-150,10011
8479,554380,DEPOSIT,800,10012
8480,754991,SERVICE_PAY,-50,10013
8481,443562,DEPOSIT,400,10011
8482,294790,RETRIEVAL,-250,10012
8483,582753,SERVICE_PAY,-400,10013
8484,398896,DEPOSIT,100,10002
8485,368908,BALANCE_CHECK,1500,10002
8486,435486,RETRIEVAL,-400,10012
8487,891581,DEPOSIT,400,10013
8488,724465,BALANCE_CHECK,4500,10014
8489,587932,RETRIEVAL,-50,10000
8490,956433,DEPOSIT,200,10008
8491,802009,BALANCE_CHECK,4500,10009
8492,948294,BALANCE_CHECK,4500,10005
8493,368908,SERVICE_PAY,-400,10006
8494,294790,DEPOSIT,100,10004
8495,724465,SERVICE_PAY,-350,10011
8496,453604,BALANCE_CHECK,4000,10006
8497,682067,SERVICE_PAY,-350,10003
8498,734731,RETRIEVAL,-250,10002
8499,944947,RETRIEVAL,-500,10012
8500,423064,RETRIEVAL,-200,10011
8501,832307,BALANCE_CHECK,5000,10006
8502,443562,DEPOSIT,700,10012
8503,672050,SERVICE_PAY,-350,10005
8504,629384,DEPOSIT,700,10014
8505,435486,SERVICE_PAY,-500,10002
8506,708611,SERVICE_PAY,-450,10003
